bloque,implementacion,metodo,escenario,semilla,n_inicial,n_final_objetivo,k,repeticion,capacidad,crecimiento,restauracion_fuera_reloj,total_ns,ns_por_operacion,checksum
listas,ListaSimpleConCola,size,no_vacia,20260931,10,10,2000,6,-1,NA,true,42400,21.200,20000
listas,ListaSimpleConCola,size,no_vacia,20260931,10,10,2000,7,-1,NA,true,42400,21.200,20000
listas,ListaSimpleConCola,size,no_vacia,20260931,10,10,2000,8,-1,NA,true,43400,21.700,20000
listas,ListaSimpleConCola,size,no_vacia,20260931,10,10,2000,9,-1,NA,true,42400,21.200,20000
listas,ListaSimpleConCola,size,no_vacia,20260931,10,10,2000,10,-1,NA,true,41800,20.900,20000
listas,ListaSimpleConCola,isEmpty,no_vacia,20260931,10,10,2000,1,-1,NA,true,46800,23.400,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20260931,10,10,2000,2,-1,NA,true,46200,23.100,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20260931,10,10,2000,3,-1,NA,true,46900,23.450,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20260931,10,10,2000,4,-1,NA,true,47800,23.900,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20260931,10,10,2000,5,-1,NA,true,44900,22.450,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20260931,10,10,2000,6,-1,NA,true,47200,23.600,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20260931,10,10,2000,7,-1,NA,true,45700,22.850,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20260931,10,10,2000,8,-1,NA,true,44300,22.150,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20260931,10,10,2000,9,-1,NA,true,45000,22.500,0
listas,ListaSimpleConCola,isEmpty,no_vacia,20260931,10,10,2000,10,-1,NA,true,44900,22.450,0
listas,ListaSimpleConCola,pushBack,general,20260931,10,11,200,1,-1,NA,true,24700,123.500,-429496729600
listas,ListaSimpleConCola,pushBack,general,20260931,10,11,200,2,-1,NA,true,33600,168.000,-429496729600
listas,ListaSimpleConCola,pushBack,general,20260931,10,11,200,3,-1,NA,true,24200,121.000,-429496729600
listas,ListaSimpleConCola,pushBack,general,20260931,10,11,200,4,-1,NA,true,28900,144.500,-429496729600
listas,ListaSimpleConCola,pushBack,general,20260931,10,11,200,5,-1,NA,true,21600,108.000,-429496729600
listas,ListaSimpleConCola,pushBack,general,20260931,10,11,200,6,-1,NA,true,14800,74.000,-429496729600
listas,ListaSimpleConCola,pushBack,general,20260931,10,11,200,7,-1,NA,true,14500,72.500,-429496729600
listas,ListaSimpleConCola,pushBack,general,20260931,10,11,200,8,-1,NA,true,14200,71.000,-429496729600
listas,ListaSimpleConCola,pushBack,general,20260931,10,11,200,9,-1,NA,true,14700,73.500,-429496729600
listas,ListaSimpleConCola,pushBack,general,20260931,10,11,200,10,-1,NA,true,18000,90.000,-429496729600
listas,ListaSimpleConCola,popBack,general,20260931,10,9,200,1,-1,NA,true,10900,54.500,1000
listas,ListaSimpleConCola,popBack,general,20260931,10,9,200,2,-1,NA,true,10800,54.000,1000
listas,ListaSimpleConCola,popBack,general,20260931,10,9,200,3,-1,NA,true,10600,53.000,1000
listas,ListaSimpleConCola,popBack,general,20260931,10,9,200,4,-1,NA,true,11900,59.500,1000
listas,ListaSimpleConCola,popBack,general,20260931,10,9,200,5,-1,NA,true,10800,54.000,1000
listas,ListaSimpleConCola,popBack,general,20260931,10,9,200,6,-1,NA,true,10800,54.000,1000
listas,ListaSimpleConCola,popBack,general,20260931,10,9,200,7,-1,NA,true,11800,59.000,1000
listas,ListaSimpleConCola,popBack,general,20260931,10,9,200,8,-1,NA,true,11400,57.000,1000
listas,ListaSimpleConCola,popBack,general,20260931,10,9,200,9,-1,NA,true,11700,58.500,1000
listas,ListaSimpleConCola,popBack,general,20260931,10,9,200,10,-1,NA,true,10800,54.000,1000
listas,ListaSimpleConCola,topBack,general,20260931,10,10,200,1,-1,NA,true,16200,81.000,1000
listas,ListaSimpleConCola,topBack,general,20260931,10,10,200,2,-1,NA,true,14700,73.500,1000
listas,ListaSimpleConCola,topBack,general,20260931,10,10,200,3,-1,NA,true,15000,75.000,1000
listas,ListaSimpleConCola,topBack,general,20260931,10,10,200,4,-1,NA,true,14700,73.500,1000
listas,ListaSimpleConCola,topBack,general,20260931,10,10,200,5,-1,NA,true,15000,75.000,1000
listas,ListaSimpleConCola,topBack,general,20260931,10,10,200,6,-1,NA,true,6400,32.000,1000
listas,ListaSimpleConCola,topBack,general,20260931,10,10,200,7,-1,NA,true,5100,25.500,1000
listas,ListaSimpleConCola,topBack,general,20260931,10,10,200,8,-1,NA,true,5100,25.500,1000
listas,ListaSimpleConCola,topBack,general,20260931,10,10,200,9,-1,NA,true,4900,24.500,1000
listas,ListaSimpleConCola,topBack,general,20260931,10,10,200,10,-1,NA,true,5000,25.000,1000
listas,ListaSimpleConCola,find,inicio,20260931,10,10,200,1,-1,NA,true,26800,134.000,290425392400
listas,ListaSimpleConCola,find,inicio,20260931,10,10,200,2,-1,NA,true,22900,114.500,186383822600
listas,ListaSimpleConCola,find,inicio,20260931,10,10,200,3,-1,NA,true,33000,165.000,321504342000
listas,ListaSimpleConCola,find,inicio,20260931,10,10,200,4,-1,NA,true,18600,93.000,152995594600
listas,ListaSimpleConCola,find,inicio,20260931,10,10,200,5,-1,NA,true,18800,94.000,76251870000
listas,ListaSimpleConCola,find,inicio,20260931,10,10,200,6,-1,NA,true,18200,91.000,425957898600
listas,ListaSimpleConCola,find,inicio,20260931,10,10,200,7,-1,NA,true,25200,126.000,133677356800
listas,ListaSimpleConCola,find,inicio,20260931,10,10,200,8,-1,NA,true,16200,81.000,265910432800
listas,ListaSimpleConCola,find,inicio,20260931,10,10,200,9,-1,NA,true,11500,57.500,72754363800
listas,ListaSimpleConCola,find,inicio,20260931,10,10,200,10,-1,NA,true,7200,36.000,413190374600
listas,ListaSimpleConCola,find,medio,20260931,10,10,200,1,-1,NA,true,11900,59.500,383182121400
listas,ListaSimpleConCola,find,medio,20260931,10,10,200,2,-1,NA,true,15500,77.500,56944193600
listas,ListaSimpleConCola,find,medio,20260931,10,10,200,3,-1,NA,true,12500,62.500,37913723600
listas,ListaSimpleConCola,find,medio,20260931,10,10,200,4,-1,NA,true,12400,62.000,158717902600
listas,ListaSimpleConCola,find,medio,20260931,10,10,200,5,-1,NA,true,11900,59.500,262784572400
listas,ListaSimpleConCola,find,medio,20260931,10,10,200,6,-1,NA,true,11900,59.500,99010743000
listas,ListaSimpleConCola,find,medio,20260931,10,10,200,7,-1,NA,true,12900,64.500,384430979000
listas,ListaSimpleConCola,find,medio,20260931,10,10,200,8,-1,NA,true,24500,122.500,176609979800
listas,ListaSimpleConCola,find,medio,20260931,10,10,200,9,-1,NA,true,16000,80.000,418635250800
listas,ListaSimpleConCola,find,medio,20260931,10,10,200,10,-1,NA,true,18000,90.000,370946292400
listas,ListaSimpleConCola,find,final,20260931,10,10,200,1,-1,NA,true,20500,102.500,164981846000
listas,ListaSimpleConCola,find,final,20260931,10,10,200,2,-1,NA,true,19500,97.500,24576667600
listas,ListaSimpleConCola,find,final,20260931,10,10,200,3,-1,NA,true,22300,111.500,133328388400
listas,ListaSimpleConCola,find,final,20260931,10,10,200,4,-1,NA,true,22300,111.500,192120812000
listas,ListaSimpleConCola,find,final,20260931,10,10,200,5,-1,NA,true,22900,114.500,269878654200
listas,ListaSimpleConCola,find,final,20260931,10,10,200,6,-1,NA,true,19500,97.500,267733769000
listas,ListaSimpleConCola,find,final,20260931,10,10,200,7,-1,NA,true,20000,100.000,31882666400
listas,ListaSimpleConCola,find,final,20260931,10,10,200,8,-1,NA,true,19600,98.000,205642943800
listas,ListaSimpleConCola,find,final,20260931,10,10,200,9,-1,NA,true,21000,105.000,100195469200
listas,ListaSimpleConCola,find,final,20260931,10,10,200,10,-1,NA,true,20600,103.000,4026434200
listas,ListaSimpleConCola,find,ausente,20260931,10,10,200,1,-1,NA,true,13600,68.000,200
listas,ListaSimpleConCola,find,ausente,20260931,10,10,200,2,-1,NA,true,14300,71.500,200
listas,ListaSimpleConCola,find,ausente,20260931,10,10,200,3,-1,NA,true,15000,75.000,200
listas,ListaSimpleConCola,find,ausente,20260931,10,10,200,4,-1,NA,true,14800,74.000,200
listas,ListaSimpleConCola,find,ausente,20260931,10,10,200,5,-1,NA,true,14300,71.500,200
listas,ListaSimpleConCola,find,ausente,20260931,10,10,200,6,-1,NA,true,14000,70.000,200
listas,ListaSimpleConCola,find,ausente,20260931,10,10,200,7,-1,NA,true,224400,1122.000,200
listas,ListaSimpleConCola,find,ausente,20260931,10,10,200,8,-1,NA,true,119300,596.500,200
listas,ListaSimpleConCola,find,ausente,20260931,10,10,200,9,-1,NA,true,84400,422.000,200
listas,ListaSimpleConCola,find,ausente,20260931,10,10,200,10,-1,NA,true,125800,629.000,200
listas,ListaSimpleConCola,erase,inicio_nodo_prelocalizado,20260931,10,9,200,1,-1,NA,true,20200,101.000,200
listas,ListaSimpleConCola,erase,inicio_nodo_prelocalizado,20260931,10,9,200,2,-1,NA,true,18900,94.500,200
listas,ListaSimpleConCola,erase,inicio_nodo_prelocalizado,20260931,10,9,200,3,-1,NA,true,17700,88.500,200
listas,ListaSimpleConCola,erase,inicio_nodo_prelocalizado,20260931,10,9,200,4,-1,NA,true,18700,93.500,200
listas,ListaSimpleConCola,erase,inicio_nodo_prelocalizado,20260931,10,9,200,5,-1,NA,true,20800,104.000,200
listas,ListaSimpleConCola,erase,inicio_nodo_prelocalizado,20260931,10,9,200,6,-1,NA,true,18200,91.000,200
listas,ListaSimpleConCola,erase,inicio_nodo_prelocalizado,20260931,10,9,200,7,-1,NA,true,19400,97.000,200
listas,ListaSimpleConCola,erase,inicio_nodo_prelocalizado,20260931,10,9,200,8,-1,NA,true,24200,121.000,200
listas,ListaSimpleConCola,erase,inicio_nodo_prelocalizado,20260931,10,9,200,9,-1,NA,true,16700,83.500,200
listas,ListaSimpleConCola,erase,inicio_nodo_prelocalizado,20260931,10,9,200,10,-1,NA,true,16600,83.000,200
listas,ListaSimpleConCola,erase,medio_nodo_prelocalizado,20260931,10,9,200,1,-1,NA,true,33700,168.500,1200
listas,ListaSimpleConCola,erase,medio_nodo_prelocalizado,20260931,10,9,200,2,-1,NA,true,32600,163.000,1200
listas,ListaSimpleConCola,erase,medio_nodo_prelocalizado,20260931,10,9,200,3,-1,NA,true,26900,134.500,1200
listas,ListaSimpleConCola,erase,medio_nodo_prelocalizado,20260931,10,9,200,4,-1,NA,true,27600,138.000,1200
listas,ListaSimpleConCola,erase,medio_nodo_prelocalizado,20260931,10,9,200,5,-1,NA,true,25900,129.500,1200
listas,ListaSimpleConCola,erase,medio_nodo_prelocalizado,20260931,10,9,200,6,-1,NA,true,25800,129.000,1200
listas,ListaSimpleConCola,erase,medio_nodo_prelocalizado,20260931,10,9,200,7,-1,NA,true,26400,132.000,1200
listas,ListaSimpleConCola,erase,medio_nodo_prelocalizado,20260931,10,9,200,8,-1,NA,true,25700,128.500,1200
listas,ListaSimpleConCola,erase,medio_nodo_prelocalizado,20260931,10,9,200,9,-1,NA,true,19100,95.500,1200
listas,ListaSimpleConCola,erase,medio_nodo_prelocalizado,20260931,10,9,200,10,-1,NA,true,12300,61.500,1200
listas,ListaSimpleConCola,erase,final_nodo_prelocalizado,20260931,10,9,200,1,-1,NA,true,11500,57.500,1000
listas,ListaSimpleConCola,erase,final_nodo_prelocalizado,20260931,10,9,200,2,-1,NA,true,10900,54.500,1000
listas,ListaSimpleConCola,erase,final_nodo_prelocalizado,20260931,10,9,200,3,-1,NA,true,11800,59.000,1000
listas,ListaSimpleConCola,erase,final_nodo_prelocalizado,20260931,10,9,200,4,-1,NA,true,12300,61.500,1000
listas,ListaSimpleConCola,erase,final_nodo_prelocalizado,20260931,10,9,200,5,-1,NA,true,11700,58.500,1000
listas,ListaSimpleConCola,erase,final_nodo_prelocalizado,20260931,10,9,200,6,-1,NA,true,12900,64.500,1000
listas,ListaSimpleConCola,erase,final_nodo_prelocalizado,20260931,10,9,200,7,-1,NA,true,11500,57.500,1000
listas,ListaSimpleConCola,erase,final_nodo_prelocalizado,20260931,10,9,200,8,-1,NA,true,11500,57.500,1000
listas,ListaSimpleConCola,erase,final_nodo_prelocalizado,20260931,10,9,200,9,-1,NA,true,11700,58.500,1000
listas,ListaSimpleConCola,erase,final_nodo_prelocalizado,20260931,10,9,200,10,-1,NA,true,11800,59.000,1000
listas,ListaSimpleConCola,addBefore,inicio_nodo_prelocalizado,20260931,10,11,200,1,-1,NA,true,32500,162.500,2200
listas,ListaSimpleConCola,addBefore,inicio_nodo_prelocalizado,20260931,10,11,200,2,-1,NA,true,21400,107.000,2200
listas,ListaSimpleConCola,addBefore,inicio_nodo_prelocalizado,20260931,10,11,200,3,-1,NA,true,20500,102.500,2200
listas,ListaSimpleConCola,addBefore,inicio_nodo_prelocalizado,20260931,10,11,200,4,-1,NA,true,19300,96.500,2200
listas,ListaSimpleConCola,addBefore,inicio_nodo_prelocalizado,20260931,10,11,200,5,-1,NA,true,22700,113.500,2200
listas,ListaSimpleConCola,addBefore,inicio_nodo_prelocalizado,20260931,10,11,200,6,-1,NA,true,29200,146.000,2200
listas,ListaSimpleConCola,addBefore,inicio_nodo_prelocalizado,20260931,10,11,200,7,-1,NA,true,23600,118.000,2200
listas,ListaSimpleConCola,addBefore,inicio_nodo_prelocalizado,20260931,10,11,200,8,-1,NA,true,19300,96.500,2200
listas,ListaSimpleConCola,addBefore,inicio_nodo_prelocalizado,20260931,10,11,200,9,-1,NA,true,19000,95.000,2200
listas,ListaSimpleConCola,addBefore,inicio_nodo_prelocalizado,20260931,10,11,200,10,-1,NA,true,19200,96.000,2200
listas,ListaSimpleConCola,addBefore,medio_nodo_prelocalizado,20260931,10,11,200,1,-1,NA,true,31900,159.500,2200
listas,ListaSimpleConCola,addBefore,medio_nodo_prelocalizado,20260931,10,11,200,2,-1,NA,true,33100,165.500,2200
listas,ListaSimpleConCola,addBefore,medio_nodo_prelocalizado,20260931,10,11,200,3,-1,NA,true,35100,175.500,2200
listas,ListaSimpleConCola,addBefore,medio_nodo_prelocalizado,20260931,10,11,200,4,-1,NA,true,31200,156.000,2200
listas,ListaSimpleConCola,addBefore,medio_nodo_prelocalizado,20260931,10,11,200,5,-1,NA,true,30600,153.000,2200
listas,ListaSimpleConCola,addBefore,medio_nodo_prelocalizado,20260931,10,11,200,6,-1,NA,true,31500,157.500,2200
listas,ListaSimpleConCola,addBefore,medio_nodo_prelocalizado,20260931,10,11,200,7,-1,NA,true,32000,160.000,2200
listas,ListaSimpleConCola,addBefore,medio_nodo_prelocalizado,20260931,10,11,200,8,-1,NA,true,32200,161.000,2200
listas,ListaSimpleConCola,addBefore,medio_nodo_prelocalizado,20260931,10,11,200,9,-1,NA,true,12700,63.500,2200
listas,ListaSimpleConCola,addBefore,medio_nodo_prelocalizado,20260931,10,11,200,10,-1,NA,true,12600,63.000,2200
listas,ListaSimpleConCola,addBefore,final_nodo_prelocalizado,20260931,10,11,200,1,-1,NA,true,13000,65.000,2200
listas,ListaSimpleConCola,addBefore,final_nodo_prelocalizado,20260931,10,11,200,2,-1,NA,true,13500,67.500,2200
listas,ListaSimpleConCola,addBefore,final_nodo_prelocalizado,20260931,10,11,200,3,-1,NA,true,16700,83.500,2200
listas,ListaSimpleConCola,addBefore,final_nodo_prelocalizado,20260931,10,11,200,4,-1,NA,true,16300,81.500,2200
listas,ListaSimpleConCola,addBefore,final_nodo_prelocalizado,20260931,10,11,200,5,-1,NA,true,13400,67.000,2200
listas,ListaSimpleConCola,addBefore,final_nodo_prelocalizado,20260931,10,11,200,6,-1,NA,true,13000,65.000,2200
listas,ListaSimpleConCola,addBefore,final_nodo_prelocalizado,20260931,10,11,200,7,-1,NA,true,13000,65.000,2200
listas,ListaSimpleConCola,addBefore,final_nodo_prelocalizado,20260931,10,11,200,8,-1,NA,true,13900,69.500,2200
listas,ListaSimpleConCola,addBefore,final_nodo_prelocalizado,20260931,10,11,200,9,-1,NA,true,13800,69.000,2200
listas,ListaSimpleConCola,addBefore,final_nodo_prelocalizado,20260931,10,11,200,10,-1,NA,true,13400,67.000,2200
listas,ListaSimpleConCola,addAfter,inicio_nodo_prelocalizado,20260931,10,11,200,1,-1,NA,true,10600,53.000,2200
listas,ListaSimpleConCola,addAfter,inicio_nodo_prelocalizado,20260931,10,11,200,2,-1,NA,true,11000,55.000,2200
listas,ListaSimpleConCola,addAfter,inicio_nodo_prelocalizado,20260931,10,11,200,3,-1,NA,true,10300,51.500,2200
listas,ListaSimpleConCola,addAfter,inicio_nodo_prelocalizado,20260931,10,11,200,4,-1,NA,true,12000,60.000,2200
listas,ListaSimpleConCola,addAfter,inicio_nodo_prelocalizado,20260931,10,11,200,5,-1,NA,true,11400,57.000,2200
listas,ListaSimpleConCola,addAfter,inicio_nodo_prelocalizado,20260931,10,11,200,6,-1,NA,true,10100,50.500,2200
listas,ListaSimpleConCola,addAfter,inicio_nodo_prelocalizado,20260931,10,11,200,7,-1,NA,true,11000,55.000,2200
listas,ListaSimpleConCola,addAfter,inicio_nodo_prelocalizado,20260931,10,11,200,8,-1,NA,true,11200,56.000,2200
listas,ListaSimpleConCola,addAfter,inicio_nodo_prelocalizado,20260931,10,11,200,9,-1,NA,true,14100,70.500,2200
listas,ListaSimpleConCola,addAfter,inicio_nodo_prelocalizado,20260931,10,11,200,10,-1,NA,true,10300,51.500,2200
listas,ListaSimpleConCola,addAfter,medio_nodo_prelocalizado,20260931,10,11,200,1,-1,NA,true,13300,66.500,2200
listas,ListaSimpleConCola,addAfter,medio_nodo_prelocalizado,20260931,10,11,200,2,-1,NA,true,14200,71.000,2200
listas,ListaSimpleConCola,addAfter,medio_nodo_prelocalizado,20260931,10,11,200,3,-1,NA,true,13600,68.000,2200
listas,ListaSimpleConCola,addAfter,medio_nodo_prelocalizado,20260931,10,11,200,4,-1,NA,true,14600,73.000,2200
listas,ListaSimpleConCola,addAfter,medio_nodo_prelocalizado,20260931,10,11,200,5,-1,NA,true,14800,74.000,2200
listas,ListaSimpleConCola,addAfter,medio_nodo_prelocalizado,20260931,10,11,200,6,-1,NA,true,11600,58.000,2200
listas,ListaSimpleConCola,addAfter,medio_nodo_prelocalizado,20260931,10,11,200,7,-1,NA,true,12600,63.000,2200
listas,ListaSimpleConCola,addAfter,medio_nodo_prelocalizado,20260931,10,11,200,8,-1,NA,true,10400,52.000,2200
listas,ListaSimpleConCola,addAfter,medio_nodo_prelocalizado,20260931,10,11,200,9,-1,NA,true,11500,57.500,2200
listas,ListaSimpleConCola,addAfter,medio_nodo_prelocalizado,20260931,10,11,200,10,-1,NA,true,11700,58.500,2200
listas,ListaSimpleConCola,addAfter,final_nodo_prelocalizado,20260931,10,11,200,1,-1,NA,true,18800,94.000,2200
listas,ListaSimpleConCola,addAfter,final_nodo_prelocalizado,20260931,10,11,200,2,-1,NA,true,21100,105.500,2200
listas,ListaSimpleConCola,addAfter,final_nodo_prelocalizado,20260931,10,11,200,3,-1,NA,true,12600,63.000,2200
listas,ListaSimpleConCola,addAfter,final_nodo_prelocalizado,20260931,10,11,200,4,-1,NA,true,14100,70.500,2200
listas,ListaSimpleConCola,addAfter,final_nodo_prelocalizado,20260931,10,11,200,5,-1,NA,true,14500,72.500,2200
listas,ListaSimpleConCola,addAfter,final_nodo_prelocalizado,20260931,10,11,200,6,-1,NA,true,19000,95.000,2200
listas,ListaSimpleConCola,addAfter,final_nodo_prelocalizado,20260931,10,11,200,7,-1,NA,true,15400,77.000,2200
listas,ListaSimpleConCola,addAfter,final_nodo_prelocalizado,20260931,10,11,200,8,-1,NA,true,14100,70.500,2200
listas,ListaSimpleConCola,addAfter,final_nodo_prelocalizado,20260931,10,11,200,9,-1,NA,true,13000,65.000,2200
listas,ListaSimpleConCola,addAfter,final_nodo_prelocalizado,20260931,10,11,200,10,-1,NA,true,10700,53.500,2200
listas,ListaDobleSinCola,pushFront,general,20260931,10,11,2000,1,-1,NA,true,63900,31.950,-4294967296000
listas,ListaDobleSinCola,pushFront,general,20260931,10,11,2000,2,-1,NA,true,73500,36.750,-4294967296000
listas,ListaDobleSinCola,pushFront,general,20260931,10,11,2000,3,-1,NA,true,64800,32.400,-4294967296000
listas,ListaDobleSinCola,pushFront,general,20260931,10,11,2000,4,-1,NA,true,59400,29.700,-4294967296000
listas,ListaDobleSinCola,pushFront,general,20260931,10,11,2000,5,-1,NA,true,57200,28.600,-4294967296000
listas,ListaDobleSinCola,pushFront,general,20260931,10,11,2000,6,-1,NA,true,61200,30.600,-4294967296000
listas,ListaDobleSinCola,pushFront,general,20260931,10,11,2000,7,-1,NA,true,77000,38.500,-4294967296000
listas,ListaDobleSinCola,pushFront,general,20260931,10,11,2000,8,-1,NA,true,59600,29.800,-4294967296000
listas,ListaDobleSinCola,pushFront,general,20260931,10,11,2000,9,-1,NA,true,56300,28.150,-4294967296000
listas,ListaDobleSinCola,pushFront,general,20260931,10,11,2000,10,-1,NA,true,56300,28.150,-4294967296000
listas,ListaDobleSinCola,popFront,general,20260931,10,9,2000,1,-1,NA,true,53400,26.700,2000
listas,ListaDobleSinCola,popFront,general,20260931,10,9,2000,2,-1,NA,true,53500,26.750,2000
listas,ListaDobleSinCola,popFront,general,20260931,10,9,2000,3,-1,NA,true,50300,25.150,2000
listas,ListaDobleSinCola,popFront,general,20260931,10,9,2000,4,-1,NA,true,48700,24.350,2000
listas,ListaDobleSinCola,popFront,general,20260931,10,9,2000,5,-1,NA,true,49300,24.650,2000
listas,ListaDobleSinCola,popFront,general,20260931,10,9,2000,6,-1,NA,true,48100,24.050,2000
listas,ListaDobleSinCola,popFront,general,20260931,10,9,2000,7,-1,NA,true,52000,26.000,2000
listas,ListaDobleSinCola,popFront,general,20260931,10,9,2000,8,-1,NA,true,45700,22.850,2000
listas,ListaDobleSinCola,popFront,general,20260931,10,9,2000,9,-1,NA,true,51500,25.750,2000
listas,ListaDobleSinCola,popFront,general,20260931,10,9,2000,10,-1,NA,true,48500,24.250,2000
listas,ListaDobleSinCola,topFront,general,20260931,10,10,2000,1,-1,NA,true,25500,12.750,2000
listas,ListaDobleSinCola,topFront,general,20260931,10,10,2000,2,-1,NA,true,28900,14.450,2000
listas,ListaDobleSinCola,topFront,general,20260931,10,10,2000,3,-1,NA,true,13900,6.950,2000
listas,ListaDobleSinCola,topFront,general,20260931,10,10,2000,4,-1,NA,true,11400,5.700,2000
listas,ListaDobleSinCola,topFront,general,20260931,10,10,2000,5,-1,NA,true,10900,5.450,2000
